"","Count","高危機.死亡","TIPVDA","X1.4.5.6","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","家暴因素.不良嗜好.賭博.出入不正當場所","家暴因素.個性.生活習慣不合","家暴因素.其他","家暴因素.子女教養問題","家暴因素.性生活不協調","家暴因素.感情.外遇問題","家暴因素.施用毒品.禁藥或迷幻物品","家暴因素.照顧壓力","家暴因素.疑似或罹患精神疾病","家暴因素.經濟狀況不佳","家暴因素.親屬間相處問題","家暴因素.財務問題","家暴因素.財務支配或借貸問題","家暴因素.酗酒","成人家庭暴力兩造關係","被害人婚姻狀態","暴力型態.性暴力","暴力型態.精神暴力","暴力型態.經濟暴力","暴力型態.肢體暴力","使用武器","自殺意念","自殺行為","受暴持續總月數","求助時間差.小時","MAIMED","AGE","OCCUPATION","EDUCATION","district","town","ACTIONID"
"111",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8,13,1,33,"不詳",5,"中正區","網溪里","DVP0144494"
"112",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,11,2,50,"",5,"士林區","天祿里","DVP0144743"
"113",3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,38,"其他",7,"士林區","福華里","DVP0145493"
"114",3,0,5,3,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,3,1,27,"無工作",5,"士林區","福華里","DVP0145495"
"115",3,1,9,4,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,60,3,2,40,"",9,"內湖區","金龍里","DVP0146202"
"116",3,0,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,30,10,1,42,"商業",5,"中山區","朱園里","DVP0146744"
"117",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,36,"",7,"松山區","東榮里","DVP0148597"
"118",3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,249,3,34,"服務業",5,"松山區","東榮里","DVP0148662"
"119",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,12,11,1,40,"其他",9,"文山區","樟文里","DVP0149203"
"120",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12,8,1,54,"",5,"南港區","聯成里","DVP0149787"
"121",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,72,3,1,38,"",6,"士林區","芝山里","DVP0150530"
"122",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,35,"",5,"士林區","芝山里","DVP0150540"
"123",3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,12,5,1,44,"公",9,"北投區","長安里","DVP0153011"
"124",3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,12,5,1,44,"公",9,"北投區","長安里","DVP0153210"
"125",3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,35,"不詳",5,"士林區","後港里","DVP0154443"
"126",3,0,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,48,71,1,46,"無工作",6,"中山區","朱園里","DVP0155614"
"127",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,2,1,72,"退休",3,"內湖區","港墘里","DVP0155664"
"128",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,9,1,49,"",9,"大安區","建安里","DVP0156482"
"129",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,4,1,34,"",6,"松山區","東榮里","DVP0157473"
"130",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,12,2,3,72,"不詳",4,"內湖區","港墘里","DVP0157759"
"131",3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,10,1,46,"商業",5,"中正區","文北里","DVP0160469"
"132",3,0,5,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,120,6,1,49,"服務業",4,"大安區","建安里","DVP0160499"
"133",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,72,3,1,38,"",5,"士林區","芝山里","DVP0161075"
"134",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,35,"",5,"士林區","芝山里","DVP0161078"
"135",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,15,2,54,"無工作",3,"南港區","聯成里","DVP0161263"
"136",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,29,"服務業",3,"萬華區","興德里","DVP0161678"
"137",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10,1,41,"不詳",5,"內湖區","清白里","DVP0164351"
"138",3,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,120,5,1,59,"商業",6,"內湖區","金龍里","DVP0164616"
"139",3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,9,1,26,"不詳",3,"士林區","葫東里","DVP0166020"
"140",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,1,61,"公",7,"內湖區","港華里","DVP0173052"
"141",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,1,58,"不詳",4,"內湖區","港華里","DVP0173061"
"142",3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,1,44,"不詳",9,"北投區","長安里","DVP0173311"
"143",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,6,15,1,38,"",9,"信義區","泰和里","DVP0173703"
"144",3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,48,17,1,42,"不詳",5,"松山區","東勢里","DVP0175071"
"145",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,8,1,72,"不詳",5,"大同區","斯文里","DVP0177037"
"146",3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,1,0,0,0,0,0,0,8,1,45,"不詳",7,"士林區","天和里","DVP0179262"
"147",3,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,0,1,1,0,0,0,4,1,53,"服務業",9,"松山區","富錦里","DVP0179933"
"148",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,10,1,39,"",5,"中正區","網溪里","DVP0183561"
"149",3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,14,4,1,45,"其他",9,"北投區","長安里","DVP0186795"
"150",3,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,9,1,33,"服務業",5,"內湖區","金龍里","DVP0187640"
"151",3,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,24,9,1,59,"服務業",6,"內湖區","金龍里","DVP0187659"
"152",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12,10,1,49,"",7,"松山區","東勢里","DVP0187697"
"153",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,43,"",6,"松山區","東勢里","DVP0187703"
"154",3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,-4,1,43,"不詳",5,"中山區","朱園里","DVP0189095"
"155",3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,10,1,26,"不詳",5,"士林區","葫東里","DVP0191086"
"156",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,12,10,1,35,"不詳",5,"士林區","葫東里","DVP0191092"
"157",3,1,7,4,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,42,7,1,43,"商業",5,"中山區","朱園里","DVP0191122"
"158",3,0,6,2,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,30,26,1,48,"專門職業",7,"內湖區","清白里","DVP0192026"
"159",3,0,7,2,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,96,11,1,41,"教",7,"內湖區","清白里","DVP0192037"
"160",3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,360,31,2,55,"",4,"南港區","聯成里","DVP0193844"
"161",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,9,1,61,"公",9,"內湖區","港華里","DVP0199989"
"162",3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,11,1,36,"不詳",9,"士林區","後港里","DVP0200653"
"163",3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,7,1,43,"家庭管理",9,"松山區","東勢里","DVP0202236"
"164",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,1,52,"不詳",3,"松山區","東勢里","DVP0202240"
"165",3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,49,"服務業",9,"松山區","莊敬里","DVP0204740"
"166",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,12,4,1,65,"家庭管理",4,"大同區","斯文里","DVP0206061"
"167",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,12,4,1,73,"無工作",9,"大同區","斯文里","DVP0206067"
"168",3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,18,12,1,35,"商業",7,"士林區","芝山里","DVP0207111"
"169",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,8,1,45,"不詳",9,"士林區","天玉里","DVP0208229"
"170",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,8,1,44,"不詳",6,"士林區","天玉里","DVP0208231"
"171",3,1,8,3,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,24,8,1,47,"商業",5,"中正區","文北里","DVP0209306"
"172",3,0,4,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,59,"不詳",9,"松山區","莊敬里","DVP0210069"
"173",3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,10,1,48,"不詳",5,"松山區","莊敬里","DVP0210087"
"174",3,0,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,24,3,1,47,"",5,"中正區","文北里","DVP0210446"
"175",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7,1,45,"其他",9,"士林區","天和里","DVP0210850"
"176",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,12,195,1,51,"無工作",7,"中正區","文北里","DVP0210961"
"177",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,1,0,1,0,0,0,0,1,1,23,"服務業",9,"萬華區","福星里","DI00400747"
"178",2,0,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,0,6,25,1,34,"無工作",9,"大安區","義村里","DI00401009"
"179",2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,45,1,34,"商業",7,"士林區","天祿里","DI00401115"
"180",2,0,6,2,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,120,2,2,40,"其他",9,NA,NA,"DI00401124"
"181",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,360,16,1,70,"退休",6,"南港區","玉成里","DI00401147"
"182",2,1,8,4,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,84,1,1,68,"退休",6,"大安區","仁愛里","DI00401168"
"183",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,44,"服務業",6,"萬華區","和德里","DI00401431"
"184",2,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,24,19,1,30,"服務業",5,"北投區","裕民里","DI00401592"
"185",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,22,1,1,27,"專門職業",5,"中山區","康樂里","DI00401641"
"186",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,15,1,38,"服務業",7,"士林區","永福里","DI00401649"
"187",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,3,50,"不詳",9,"內湖區","行善里","DI00401652"
"188",2,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12,217,1,68,"退休",6,"信義區","大道里","DI00401708"
"189",2,1,9,3,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,5,1,29,"商業",9,"信義區","三張里","DI00402206"
"190",2,1,12,4,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,65,9,1,40,"",5,"內湖區","金龍里","DI00402368"
"191",2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,35,"商業",9,"士林區","福林里","DI00402530"
"192",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,7,1,33,"家庭管理",6,"北投區","裕民里","DI00402532"
"193",2,0,6,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,4,1,1,34,"家庭管理",7,"士林區","天祿里","DI00402535"
"194",2,0,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,1,0,0,0,6,3,1,56,"服務業",6,"北投區","長安里","DI00402637"
"195",2,1,8,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4,1,48,"",5,"士林區","名山里","DI00402787"
"196",2,1,12,4,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,4,0,1,0,1,1,1,0,14,44,1,35,"服務業",6,"北投區","中央里","DI00402972"
"197",2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,55,"家庭管理",7,"大同區","雙連里","DI00403377"
"198",2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4,0,1,0,1,0,0,0,48,2,1,33,"商業",7,"文山區","興福里","DI00403723"
"199",2,1,10,4,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,0,0,0,0,6,1,1,34,"服務業",6,"內湖區","安泰里","DI00404025"
"200",2,1,10,3,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,480,1,1,58,"不詳",4,"南港區","九如里","DI00404048"
"201",2,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,3,71,"",5,"南港區","玉成里","DI00404052"
"202",2,0,6,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,480,-17,1,67,"不詳",4,"南港區","九如里","DI00404058"
"203",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,45,"",7,"內湖區","東湖里","DI00404167"
"204",2,0,7,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,240,2,1,53,"不詳",6,"士林區","德華里","DI00404178"
"205",2,0,7,2,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,1,0,0,0,216,13,1,43,"家庭管理",3,"松山區","中崙里","DI00404322"
"206",2,0,6,3,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,84,1,1,40,"服務業",5,"士林區","聖山里","DI00404479"
"207",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,34,1,58,"專門職業",5,"南港區","中研里","DI00404500"
"208",2,1,9,3,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,120,21,1,49,"商業",9,"士林區","天玉里","DI00404532"
"209",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,82,"",9,"士林區","忠誠里","DI00404842"
"210",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,1,33,"商業",5,"信義區","永吉里","DI00405353"
"211",2,0,6,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,2,3,1,34,"服務業",9,"信義區","永吉里","DI00405354"
"212",2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,2,1,21,"學生",5,"內湖區","港華里","DI00405465"
"213",2,0,7,2,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,0,1,0,0,0,48,34,2,53,"無工作",9,"萬華區","富民里","DI00405517"
"214",2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,72,2,1,33,"",4,"北投區","林泉里","DI00405526"
"215",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,5,1,62,"退休",3,"信義區","國業里","DI00405577"
"216",2,1,13,4,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,66,27,2,51,"其他",4,"南港區","南港里","DI00405729"
"217",2,0,7,3,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12,-14,1,31,"家庭管理",9,"內湖區","五分里","DI00406039"
"218",2,1,8,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,2,0,1,0,1,1,1,1,3,2,2,40,"家庭管理",6,"萬華區","和德里","DI00406042"
"219",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,27,"專門職業",5,"南港區","西新里","DI00406095"
"220",2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,24,25,1,40,"",9,"內湖區","安泰里","DI00406188"
"221",2,0,7,3,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,72,17,1,43,"專門職業",9,"文山區","樟文里","DI00406215"
"222",2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,24,1,46,"商業",9,"文山區","樟新里","DI00406265"
"223",2,1,10,4,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,1,77,8,1,32,"家庭管理",9,"北投區","建民里","DI00406358"
"224",2,1,9,3,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,24,20,1,36,"",9,"萬華區","萬壽里","DI00406405"
